Feature_ID,Coral,Coral_Dictyota,Coral_Turf,Turf,Dictyota,count
25751_620.343_10.9519_3463_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25752_620.3466_10.2073_105_N/A_Spectral Match to Decapropylene glycol from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25753_620.3489_6.6131_1095_N/A_NA_no matches_no matches_no matches_no matches,NA,98643.56,150749.2,156583.6,127217.9,4
25754_620.3641_11.1998_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,552997.6,514647.1,NA,2
25755_620.3643_10.8733_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25758_620.3852_6.907_44_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25760_620.4004_11.1397_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,270823.7,497368.6,193249.8,3
25762_620.4039_14.0959_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25763_620.4216_6.0831_512_N/A_Spectral Match to Undecaethylene glycol from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25765_620.4367_10.9593_35_N/A_Spectral Match to p-tert-Octylphenol nonaglycol ether from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25774_621.2029_6.1942_60_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25775_621.2748_9.5023_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25776_621.294_6.9592_49_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,25819.33,29565.53,NA,2
25783_621.3818_8.3783_945_N/A_AC1O7M2R_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25786_621.4182_9.9263_-1_N/A_Dipyridamole_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25790_622.3437_10.7971_152_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25822_624.3378_10.4133_20_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"25834_625.3007_10.2055_-1_N/A_2-methoxyethyl 4-(3-bromo-5-ethoxy-4-hydroxyphenyl)-2-methyl-5-oxo-7-phenyl-1, 4,6,7,8-pentahydroquinoline-3-carboxylate_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
25837_625.3405_6.8985_-1_N/A_RanolazineDiHCl_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"25838_625.3557_11.1402_115_N/A_1-{1,4-dimethyl-2,8-dioxabicyclo[3.2.1]octan-4-yl}-3-[1-methyl-14-(propan-2-yl)-12-azapentacyclo[8.6.0.01/4,1/41/4.01/4,?.0?,1/41/4]hexadecan-2-yl]propan-1-one_no matches_no matches_no matches_no matches",NA,17717.81,44008.71,80923.45,32175.32,4
"25839_625.3769_6.6565_-1_N/A_1,2,6,6,10,17,20-heptamethyl-12-oxo-17-(N-(2-pyridyl)carbamoyl)pentacyclo[12.8 .0.0.0.0]docos-13-en-7-yl acetate_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
25844_626.1789_15.3548_169_Polyporic acid_Polyporic acid_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
25846_626.3941_13.3568_4127_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25847_626.3942_13.2665_4127_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25857_627.2154_5.628_49_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25858_627.2157_5.8018_49_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25862_627.3_5.6169_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25863_627.3373_6.7699_377_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25864_627.3374_6.5488_377_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25865_627.375_8.3195_4054_N/A_NA_no matches_no matches_no matches_no matches,NA,289922.5,119289.4,203766.3,523583,4
25869_628.1582_12.9492_169_N/A_Contaminant vial septum ThermoFisher C5000-44B_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
25870_628.1582_12.6515_237_N/A_Contaminant vial septum ThermoFisher C5000-44B_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25872_628.1756_15.3535_5085_N/A_Contaminant vial septum ThermoFisher C5000-44B_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25910_628.4992_14.1435_2774_N/A_Spectral Match to Decaethylene glycol from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25911_628.4992_11.9842_170_N/A_Spectral Match to Decaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,NA,983385.9,NA,NA,NA,1
25912_628.4993_11.9271_286_N/A_NA_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,334877,816556,NA,542574.2,NA,3
25917_629.3667_10.9092_9761_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25918_629.3671_11.1304_9761_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25920_629.4705_11.9968_-1_N/A_NA_no matches_no matches_no matches_no matches,27955.4,34375.14,NA,33889.16,NA,3
25921_629.4984_13.144_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25922_629.499_12.4934_2160_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25923_629.4991_12.6333_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25927_629.5019_11.9781_2160_N/A_NA_no matches_no matches_no matches_no matches,NA,286329.2,NA,NA,NA,1
25950_631.3685_11.1193_-1_N/A_NA_no matches_no matches_no matches_no matches,144950.5,129474.1,78682.5,81787.81,152538.8,5
25956_632.343_10.8152_2746_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25957_632.3533_14.6588_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25958_632.3533_14.2244_4587_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25960_632.418_10.8692_2746_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25963_632.4367_12.459_930_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25964_632.4367_12.5699_4175_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25965_632.4368_12.9267_468_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,39345.3,41583.25,38066.88,3
25966_632.4368_12.3651_930_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25967_632.4368_12.7613_4175_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,28096.18,34947.21,2
25970_632.4369_12.7019_4175_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,17527.09,48654.19,41335.75,3
25995_633.4055_6.3753_43_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25996_634.3222_10.033_4380_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25997_634.3582_10.0672_4380_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
25999_634.3798_11.3249_6756_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,833265.2,631002.9,NA,2
26000_634.38_10.994_14_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26001_634.3803_11.4532_6756_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26003_634.4009_7.3018_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,60319.72,44266.53,NA,48594.78,3
26004_634.4009_7.099_8137_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26010_634.437_7.1006_43_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26011_634.4523_11.2541_35_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26022_636.3049_5.8451_1257_N/A_Spectral Match to Undecaethylene glycol from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26023_636.3598_10.9755_152_N/A_NA_no matches_no matches_no matches_no matches,19508.97,NA,NA,NA,NA,1
26026_636.38_5.9537_1257_N/A_Spectral Match to Undecaethylene glycol from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26028_636.3985_12.5658_170_N/A_NA_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,NA,NA,NA,NA,NA,0
26033_636.4163_7.0055_1516_N/A_Spectral Match to Undecaethylene glycol from NIST14_no matches_no matches_no matches_no matches,NA,541653.2,NA,NA,751373.4,2
26034_636.4164_5.9901_1095_N/A_Spectral Match to Decaethylene glycol from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26052_637.236_9.0141_9935_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26053_637.2734_8.7006_7544_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26054_637.2736_8.9022_7476_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26055_637.2737_8.7786_7544_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26057_637.3214_9.0673_9935_N/A_NA_no matches_no matches_no matches_no matches,17927.56,NA,20104.9,NA,18844.81,3
26058_637.3214_8.9754_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26070_638.2151_16.8718_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26071_638.302_9.4964_152_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26072_638.3024_5.4513_7497_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26073_638.317_9.3818_152_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,36674.85,21998.45,NA,2
26074_638.3193_6.9721_49_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26075_638.3548_5.5427_7497_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26076_638.3554_8.3695_105_N/A_Spectral Match to Decapropylene glycol from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26082_638.5511_15.4634_4561_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26083_639.0354_12.4372_169_N/A_NA_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
26084_639.072_13.0368_169_N/A_NA_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
26085_639.072_13.1226_169_N/A_NA_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
26086_639.0722_12.1559_169_N/A_NA_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
26087_639.0723_12.3205_169_N/A_NA_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
26088_639.2812_12.3739_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,23458.85,35503.18,23869.03,3
26089_639.3236_5.4169_43_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26090_639.356_7.1052_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26092_640.296_10.121_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26096_640.4103_13.7287_176_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26097_640.4103_13.8703_176_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26098_640.4104_13.6371_176_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26118_641.2957_9.0121_1451_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26119_641.2963_6.7208_43_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26120_641.3148_9.8592_-1_N/A_Madecassic Acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26121_641.3322_9.2688_1451_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26122_641.3326_9.1191_1451_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,19431.04,1
26123_641.3328_8.9225_1451_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26124_641.3538_12.5659_1455_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26130_642.1738_14.6181_2415_N/A_Polyporic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26144_642.3484_9.4341_360_N/A_NA_no matches_no matches_no matches_no matches,20297.19,42226.12,41409.1,NA,43781.07,4
26149_642.442_10.6771_1413_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26172_643.2113_4.9471_3660_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26173_643.2572_9.4948_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"26175_643.2949_6.726_-1_N/A_(1S,4aS,7S,7aS)-7-hydroxy-7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[(4-hydroxybenzoyl)oxymethyl]oxan-2-yl]oxy-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-4-carboxylic acid_no matches_no matches_no matches_no matches",23621.51,NA,NA,NA,NA,1
26177_643.332_7.316_377_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26184_643.4816_11.6617_4105_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26185_643.5138_13.2822_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26188_643.5142_12.4455_191_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26191_643.5153_12.1477_191_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,43500.67,NA,1
26192_643.5158_12.2607_191_N/A_NA_no matches_no matches_no matches_no matches,NA,188829.3,NA,NA,NA,1
26193_643.5504_14.5697_8_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives,NA,NA,NA,NA,NA,0
26194_643.5504_14.4025_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26195_643.5504_14.6828_8_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives,NA,NA,25184.75,36706.12,NA,2
26196_643.5505_14.8218_8_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives,NA,NA,NA,NA,NA,0
26197_643.5505_15.4982_8_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives,NA,NA,NA,NA,NA,0
26199_644.1895_12.1797_-1_N/A_Contaminant vial septum ThermoFisher C5000-44B_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26201_644.243_5.8463_49_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26202_644.4007_11.3246_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26206_644.4581_10.5892_2746_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,163378.8,149241.4,NA,2
26211_644.4931_12.6439_170_N/A_Spectral Match to Decaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,NA,NA,NA,NA,NA,0
26213_644.4942_11.4175_170_N/A_Spectral Match to Undecaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,NA,NA,NA,NA,NA,0
26217_644.5092_12.6619_35_N/A_Spectral Match to p-tert-Octylphenol heptaglycol ether from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26222_644.5096_14.2322_1407_N/A_NA_no matches_no matches_no matches_no matches,NA,173235,NA,593580.1,208626.7,3
26223_645.1824_6.559_49_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26224_645.2437_4.1764_3866_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26225_645.2442_4.2636_3866_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26227_645.3293_8.4257_49_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26228_645.3299_8.6833_49_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26233_646.096_11.9414_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26240_646.4523_12.9821_158_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,18206.84,NA,NA,1
26242_646.4526_12.9104_158_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26265_647.4222_15.9787_-1_N/A_Evista_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26266_647.4222_16.6241_1336_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26270_648.3952_11.4336_1323_N/A_NA_no matches_no matches_no matches_no matches,NA,424390.2,1116943,1651982,420244.2,4
26271_648.3955_11.1162_1323_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,1165916,NA,1
26277_648.4318_11.9075_212_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,23138.85,19777.8,NA,2
26286_649.1985_5.7055_60_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26287_649.1985_5.8173_60_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"26291_649.4137_7.4362_-1_N/A_MoNA:940687 2-{6-[(2-{5`-[6-hydroxy-6-(hydroxymethyl)-3,5-dimethyltetrahydro-2h-pyran-2-yl]-2,3`-dimethyloctahydro-2,2`-bifuran-5-yl}-9-methoxy-2,4,10-trimethyl-1,6-dioxaspiro[4.5]dec-7-yl)methyl]-3-methyltetrahydro-2h-pyran-2-yl}propanoic acid_no matches_no matches_no matches_no matches",NA,NA,574934.9,66413.28,NA,2
26301_650.3754_10.4697_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,34302.69,NA,NA,1
26306_650.414_13.4416_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26307_650.4322_6.3725_43_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26322_651.3181_7.8056_587_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26323_651.356_7.5294_-1_N/A_taurolithocholic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26333_652.3174_9.8461_152_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26334_652.3177_10.2492_152_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26335_652.354_9.7062_212_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,4854084,2840378,NA,2
26336_652.3693_10.3583_152_N/A_NA_no matches_no matches_no matches_no matches,33053.34,NA,38753.62,NA,NA,2
26353_653.0878_12.3091_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26355_653.1241_13.6169_169_N/A_NA_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
26356_653.1242_12.5918_169_N/A_Contaminants septum vial Thermo C4000-53 and C4000-54 serie_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
26357_653.1241_13.7951_169_N/A_Contaminants septum vial Thermo C4000-53 and C4000-54 serie_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
26360_653.1242_12.9225_169_N/A_NA_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
26361_653.1243_12.7614_169_N/A_Contaminants septum vial Thermo C4000-53 and C4000-54 serie_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds,NA,NA,NA,NA,NA,0
26362_653.1243_11.8589_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26365_653.2635_10.7761_2017_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26367_653.3349_6.2384_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"26368_653.3352_5.233_-1_N/A_(1R,4R,7S,11E,15S,19R,20R,21S,22S,24R)-7,20,21,22,24-pentahydroxy-11,15-dimethyl-3,5,9,18,23-pentaoxatricyclo[17.3.1.1?,?]tetracos-11-en-10-one_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
"26369_653.3526_7.9202_-1_N/A_2-methoxy-6-phenyl-3-phenylcarbonyloxy-2H-3,4,5,6,7,8,4a,8a-octahydro-5,7-diox achromen-4-yl benzoate_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
"26370_653.4079_7.5746_-1_N/A_2-[(4-methylphenyl)sulfonyl]-1-({[(4-methylphenyl)sulfonyl]amino}methyl)-1,2,3 ,4-tetrahydroisoquinoline_no matches_no matches_no matches_no matches",NA,NA,NA,NA,156649.7,1
26374_654.2994_8.7167_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26385_654.4575_13.1879_236_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,21140.63,18716.79,NA,2
26397_655.3109_10.3979_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,34680.87,NA,NA,NA,1
26398_655.3152_12.5345_1242_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26399_655.3153_12.4267_1242_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26400_655.3155_13.4728_1242_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26401_655.3156_13.0527_1242_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26402_655.3156_12.9767_1242_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26403_655.3302_10.4653_-1_N/A_(E)-aldosecologanin_no matches_no matches_no matches_no matches,NA,NA,NA,NA,31327.14,1
26410_656.3513_5.408_43_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26426_657.0828_12.1539_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26427_657.2727_10.2515_91_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26428_657.2728_9.852_91_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26429_657.2902_10.3134_91_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26430_657.3092_9.6944_115_N/A_Roccanin_no matches_no matches_no matches_no matches,NA,NA,8524393,NA,NA,1
26431_657.3276_8.0151_1451_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26432_657.3278_7.8341_1451_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26433_657.3663_5.4318_-1_N/A_Lyso DGCC (16:0)_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26435_657.4934_11.6338_191_N/A_NA_no matches_no matches_no matches_no matches,31397.17,138993.3,39838.16,289888.8,40627.25,5
26436_657.4935_11.8991_191_N/A_NA_no matches_no matches_no matches_no matches,NA,75724.72,63872.91,138456,60293.38,4
26437_657.4935_11.8309_191_N/A_NA_no matches_no matches_no matches_no matches,NA,274490.2,190873.4,223530.2,117877.1,4
26438_657.494_11.5058_191_N/A_NA_no matches_no matches_no matches_no matches,NA,53061.38,59470.67,128756.5,40627.25,4
26440_657.5295_13.3451_191_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,217958.9,NA,1
26441_657.5295_14.5217_191_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,33475.92,41107.16,NA,2
26442_657.5297_13.2457_191_N/A_NA_no matches_no matches_no matches_no matches,NA,75290.28,182916.3,153622.2,NA,3
26443_657.5297_13.1044_191_N/A_NA_no matches_no matches_no matches_no matches,NA,79581.52,348897.4,234851.9,56706.32,4
26444_657.5297_12.9643_191_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,80163.45,40324.1,NA,2
26445_657.5297_14.0396_191_N/A_NA_no matches_no matches_no matches_no matches,32748.59,NA,50487.74,45289.55,40378.55,4
26446_657.5297_13.6337_191_N/A_NA_no matches_no matches_no matches_no matches,NA,18950.26,26410.78,54946.43,17534.39,4
26447_657.5298_14.3103_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26448_657.5298_13.954_191_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,189681.3,127100.7,NA,2
26449_658.3228_6.7222_43_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26451_658.3598_9.1291_1451_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26452_658.3602_8.9209_1451_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26460_658.5091_13.4759_170_N/A_Spectral Match to Decaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,NA,NA,NA,NA,NA,0
26461_658.5098_11.4677_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26462_658.5098_11.6799_133_N/A_NA_no matches_no matches_no matches_no matches,NA,915502.4,NA,NA,NA,1
26465_659.2179_9.0148_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26466_659.2555_8.7752_1881_N/A_Vitamin P_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26472_659.4688_9.8831_164_N/A_Spectral Match to Decapropylene glycol from NIST14_no matches_no matches_no matches_no matches,NA,171767.7,NA,NA,121212.4,2
26475_660.3956_11.4415_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,18230.02,NA,1
26476_660.4163_8.8205_-1_N/A_NA_no matches_no matches_no matches_no matches,20597.69,26177.97,33059.7,47464.06,25388.55,5
26477_660.4678_13.024_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,64151.82,NA,95237.3,42778.5,3
26478_660.4679_13.2721_7482_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
26505_660.577_14.6737_8_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives,NA,NA,NA,NA,NA,0
26506_660.5771_14.8311_8_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives,NA,NA,NA,NA,NA,0
26507_660.5771_14.3853_8_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives,NA,NA,NA,NA,NA,0
